Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR10039927,embryo invitro day 13.5,RNA-Seq,299,6405747391,PRJNA562548,SAMN12644035,2411430172,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774685,GSM4050552,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050552,embryo,SRP219759
SRR10039928,embryo invitro day 13.5,RNA-Seq,299,5469284202,PRJNA562548,SAMN12644034,2299021736,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774686,GSM4050553,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050553,embryo,SRP219759
SRR10039929,embryo invitro day 13.5,RNA-Seq,299,5245948785,PRJNA562548,SAMN12644033,2072668397,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774695,GSM4050554,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050554,embryo,SRP219759
SRR10039930,embryo invitro day 13.5,RNA-Seq,299,6503596065,PRJNA562548,SAMN12644032,2573261475,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774696,GSM4050555,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050555,embryo,SRP219759
SRR10039931,embryo invitro day 13.5,RNA-Seq,100,1537272000,PRJNA562548,SAMN12644031,1080737040,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774697,GSM4050556,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050556,embryo,SRP219759
SRR10039932,embryo invitro day 14,RNA-Seq,100,1242480000,PRJNA562548,SAMN12644030,875159383,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774698,GSM4050557,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050557,embryo,SRP219759
SRR10039933,embryo invitro day 14,RNA-Seq,100,1610979600,PRJNA562548,SAMN12644029,1134428212,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774699,GSM4050558,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050558,embryo,SRP219759
SRR10039934,embryo invitro day 14,RNA-Seq,100,1520241000,PRJNA562548,SAMN12644028,1057936083,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774700,GSM4050559,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050559,embryo,SRP219759
SRR10039935,embryo invitro day 14,RNA-Seq,100,2622926500,PRJNA562548,SAMN12644062,1814559417,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774701,GSM4050560,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050560,embryo,SRP219759
SRR10039936,embryo invitro day 14,RNA-Seq,100,1537192800,PRJNA562548,SAMN12644061,1073434175,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774702,GSM4050561,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050561,embryo,SRP219759
SRR10039937,embryo invitro day 14,RNA-Seq,100,1609945200,PRJNA562548,SAMN12644060,1120809749,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774711,GSM4050562,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050562,embryo,SRP219759
SRR10039938,embryo invitro day 14,RNA-Seq,299,4356044112,PRJNA562548,SAMN12644059,1646308956,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774712,GSM4050563,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050563,embryo,SRP219759
SRR10039939,embryo invitro day 14,RNA-Seq,299,4889518096,PRJNA562548,SAMN12644058,2105349249,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774713,GSM4050564,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050564,embryo,SRP219759
SRR10039940,embryo invitro day 14,RNA-Seq,299,4905680519,PRJNA562548,SAMN12643842,1885475745,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774714,GSM4050565,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050565,embryo,SRP219759
SRR10039941,embryo invitro day 14,RNA-Seq,100,1125463000,PRJNA562548,SAMN12643841,798912077,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774715,GSM4050566,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050566,embryo,SRP219759
SRR10039942,embryo invitro day 14,RNA-Seq,299,4923670918,PRJNA562548,SAMN12643840,2094842828,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774716,GSM4050567,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050567,embryo,SRP219759
SRR10039943,embryo invitro day 14,RNA-Seq,299,4762664603,PRJNA562548,SAMN12643839,1808961018,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774717,GSM4050568,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050568,embryo,SRP219759
SRR10039944,embryo invitro day 14,RNA-Seq,299,4895392238,PRJNA562548,SAMN12643838,2095487578,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774718,GSM4050569,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050569,embryo,SRP219759
SRR10039945,embryo invitro day 14,RNA-Seq,299,5067287457,PRJNA562548,SAMN12643837,1916349741,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774727,GSM4050570,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050570,embryo,SRP219759
SRR10039946,embryo invitro day 14,RNA-Seq,299,4733981970,PRJNA562548,SAMN12643836,1964125768,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774728,GSM4050571,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050571,embryo,SRP219759
SRR10039947,embryo invitro day 14,RNA-Seq,299,5031344780,PRJNA562548,SAMN12643870,1855771175,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774729,GSM4050572,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050572,embryo,SRP219759
SRR10039948,embryo invitro day 14,RNA-Seq,299,4959258805,PRJNA562548,SAMN12643869,1812370322,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774730,GSM4050573,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050573,embryo,SRP219759
SRR10039949,embryo invitro day 14,RNA-Seq,299,4393368192,PRJNA562548,SAMN12643868,1803572432,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774731,GSM4050574,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050574,embryo,SRP219759
SRR10039950,embryo invitro day 14,RNA-Seq,299,4088241960,PRJNA562548,SAMN12643867,1724164814,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774732,GSM4050575,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050575,embryo,SRP219759
SRR10039951,embryo invitro day 14,RNA-Seq,100,717576800,PRJNA562548,SAMN12643866,507981827,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774733,GSM4050576,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050576,embryo,SRP219759
SRR10039952,embryo invitro day 14,RNA-Seq,100,997882900,PRJNA562548,SAMN12643865,708532399,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774734,GSM4050577,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050577,embryo,SRP219759
SRR10039953,embryo invitro day 14,RNA-Seq,100,1045733800,PRJNA562548,SAMN12643864,739600897,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774743,GSM4050578,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050578,embryo,SRP219759
SRR10039954,embryo invitro day 14,RNA-Seq,100,1084758600,PRJNA562548,SAMN12643863,760820823,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774744,GSM4050579,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050579,embryo,SRP219759
SRR10039955,embryo invitro day 14,RNA-Seq,100,1464556100,PRJNA562548,SAMN12643862,1034550572,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774745,GSM4050580,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050580,embryo,SRP219759
SRR10039956,embryo invitro day 14,RNA-Seq,100,1575209400,PRJNA562548,SAMN12643861,1092012489,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774746,GSM4050581,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050581,embryo,SRP219759
SRR10039957,embryo invitro day 14,RNA-Seq,100,1216355300,PRJNA562548,SAMN12643860,852781484,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774747,GSM4050582,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050582,embryo,SRP219759
SRR10039958,embryo invitro day 14,RNA-Seq,100,1886892300,PRJNA562548,SAMN12643859,1315281918,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774748,GSM4050583,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050583,embryo,SRP219759
SRR10039959,embryo invitro day 14,RNA-Seq,100,1089150000,PRJNA562548,SAMN12643858,779050001,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774749,GSM4050584,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050584,embryo,SRP219759
SRR10039960,embryo invitro day 14,RNA-Seq,100,1231920500,PRJNA562548,SAMN12643857,900759625,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774750,GSM4050585,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050585,embryo,SRP219759
SRR10039961,embryo invitro day 14,RNA-Seq,100,1954222600,PRJNA562548,SAMN12643856,1362425712,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774759,GSM4050586,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050586,embryo,SRP219759
SRR10039962,embryo invitro day 14,RNA-Seq,100,1373795100,PRJNA562548,SAMN12643855,973983921,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774760,GSM4050587,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050587,embryo,SRP219759
SRR10039963,embryo invitro day 14,RNA-Seq,100,1254245800,PRJNA562548,SAMN12643854,890900570,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774761,GSM4050588,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050588,embryo,SRP219759
SRR10039964,embryo invitro day 14,RNA-Seq,100,1264002600,PRJNA562548,SAMN12643853,886481949,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774762,GSM4050589,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050589,embryo,SRP219759
SRR10039965,embryo invitro day 14,RNA-Seq,100,1276367200,PRJNA562548,SAMN12643852,891780333,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774763,GSM4050590,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050590,embryo,SRP219759
SRR10039966,embryo invitro day 14,RNA-Seq,100,2618575800,PRJNA562548,SAMN12643887,1820843601,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774764,GSM4050591,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050591,embryo,SRP219759
SRR10039967,embryo invitro day 14,RNA-Seq,100,1711554000,PRJNA562548,SAMN12643886,1198099794,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774765,GSM4050592,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050592,embryo,SRP219759
SRR10039968,embryo invitro day 14,RNA-Seq,100,1660590600,PRJNA562548,SAMN12643885,1142268981,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774766,GSM4050593,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050593,embryo,SRP219759
SRR10039969,embryo invitro day 14,RNA-Seq,100,1552009600,PRJNA562548,SAMN12643884,1080770464,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774775,GSM4050594,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050594,embryo,SRP219759
SRR10039970,embryo invitro day 14,RNA-Seq,100,1691571300,PRJNA562548,SAMN12643795,1195834486,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774776,GSM4050595,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050595,embryo,SRP219759
SRR10039971,embryo invitro day 14,RNA-Seq,100,850388800,PRJNA562548,SAMN12643794,614438073,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774777,GSM4050596,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050596,embryo,SRP219759
SRR10039972,embryo invitro day 14,RNA-Seq,100,1096503200,PRJNA562548,SAMN12643793,795284663,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774778,GSM4050597,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050597,embryo,SRP219759
SRR10039973,embryo invitro day 14,RNA-Seq,100,791004000,PRJNA562548,SAMN12643792,565561408,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774779,GSM4050598,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050598,embryo,SRP219759
SRR10039974,embryo invitro day 14,RNA-Seq,100,869893100,PRJNA562548,SAMN12643791,626921274,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774780,GSM4050599,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050599,embryo,SRP219759
SRR10039975,embryo invitro day 14,RNA-Seq,100,1895621700,PRJNA562548,SAMN12643790,1322375835,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774781,GSM4050600,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050600,embryo,SRP219759
SRR10039976,embryo invitro day 14,RNA-Seq,100,2313686800,PRJNA562548,SAMN12643789,1609408587,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774782,GSM4050601,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050601,embryo,SRP219759
SRR10039977,embryo invitro day 14,RNA-Seq,100,1482668900,PRJNA562548,SAMN12643788,1023565119,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774791,GSM4050602,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050602,embryo,SRP219759
SRR10039978,embryo invitro day 14,RNA-Seq,100,1155374200,PRJNA562548,SAMN12643787,802479855,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774792,GSM4050603,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050603,embryo,SRP219759
SRR10039979,embryo invitro day 14,RNA-Seq,100,1691049800,PRJNA562548,SAMN12643786,1163270500,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774793,GSM4050604,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050604,embryo,SRP219759
SRR10039980,embryo invitro day 14,RNA-Seq,100,1414082300,PRJNA562548,SAMN12643785,993338214,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774794,GSM4050605,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050605,embryo,SRP219759
SRR10039981,embryo invitro day 14,RNA-Seq,100,1892458000,PRJNA562548,SAMN12643784,1317484749,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774795,GSM4050606,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050606,embryo,SRP219759
SRR10039982,embryo invitro day 14,RNA-Seq,100,2297216300,PRJNA562548,SAMN12643783,1564350802,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774796,GSM4050607,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050607,embryo,SRP219759
SRR10039983,embryo invitro day 14,RNA-Seq,100,1288744100,PRJNA562548,SAMN12643782,877667456,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774797,GSM4050608,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050608,embryo,SRP219759
SRR10039984,embryo invitro day 14,RNA-Seq,299,5073769143,PRJNA562548,SAMN12643781,1938474414,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774798,GSM4050609,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050609,embryo,SRP219759
SRR10039985,embryo invitro day 14,RNA-Seq,299,4973467605,PRJNA562548,SAMN12643780,2136244557,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774807,GSM4050610,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050610,embryo,SRP219759
SRR10039986,embryo invitro day 14,RNA-Seq,299,4805726721,PRJNA562548,SAMN12643779,1893019285,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774808,GSM4050611,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050611,embryo,SRP219759
SRR10039987,embryo invitro day 14,RNA-Seq,299,4047582970,PRJNA562548,SAMN12643778,1534408594,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774809,GSM4050612,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050612,embryo,SRP219759
SRR10039988,embryo invitro day 14,RNA-Seq,100,1433911000,PRJNA562548,SAMN12643818,1002696114,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774810,GSM4050613,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050613,embryo,SRP219759
SRR10039989,embryo invitro day 14,RNA-Seq,299,4673166880,PRJNA562548,SAMN12643817,1790555543,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774811,GSM4050614,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050614,embryo,SRP219759
SRR10039990,embryo invitro day 14,RNA-Seq,299,4221012439,PRJNA562548,SAMN12643816,1586650135,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774812,GSM4050615,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050615,embryo,SRP219759
SRR10039991,embryo invitro day 14,RNA-Seq,299,4177859964,PRJNA562548,SAMN12643814,1591046787,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774813,GSM4050616,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050616,embryo,SRP219759
SRR10039992,embryo invitro day 14,RNA-Seq,299,4757951333,PRJNA562548,SAMN12643813,1935025933,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774814,GSM4050617,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050617,embryo,SRP219759
SRR10039993,embryo invitro day 14,RNA-Seq,299,4763449486,PRJNA562548,SAMN12643812,1816743008,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774823,GSM4050618,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050618,embryo,SRP219759
SRR10039994,embryo invitro day 14,RNA-Seq,299,4840958363,PRJNA562548,SAMN12643810,1834282955,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774824,GSM4050619,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050619,embryo,SRP219759
