Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,development_day,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Stage
SRR8483810,RNA-Seq,300,848310900,PRJNA516921,SAMN10815238,341280973,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288448,GSM3578403,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578403,trophoblasts,SRP181926,post-implantation
SRR8483811,RNA-Seq,300,690291000,PRJNA516921,SAMN10815237,280927837,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288449,GSM3578404,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578404,trophoblasts,SRP181926,post-implantation
SRR8483812,RNA-Seq,300,212563800,PRJNA516921,SAMN10815236,87881918,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288450,GSM3578405,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578405,trophoblasts,SRP181926,post-implantation
SRR8483813,RNA-Seq,300,271653000,PRJNA516921,SAMN10815235,111488111,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288451,GSM3578406,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578406,trophoblasts,SRP181926,post-implantation
SRR8483814,RNA-Seq,300,1873777500,PRJNA516921,SAMN10815234,752561564,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288452,GSM3578407,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578407,trophoblasts,SRP181926,post-implantation
SRR8483815,RNA-Seq,300,774824100,PRJNA516921,SAMN10815233,309566354,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288453,GSM3578408,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578408,trophoblasts,SRP181926,post-implantation
SRR8483816,RNA-Seq,300,1050616800,PRJNA516921,SAMN10815300,421435772,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288454,GSM3578409,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578409,trophoblasts,SRP181926,post-implantation
SRR8483817,RNA-Seq,300,275019600,PRJNA516921,SAMN10815299,117075091,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288455,GSM3578410,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578410,trophoblasts,SRP181926,post-implantation
SRR8483818,RNA-Seq,300,785156100,PRJNA516921,SAMN10815298,336932095,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288456,GSM3578411,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578411,trophoblasts,SRP181926,post-implantation
SRR8483819,RNA-Seq,300,403244400,PRJNA516921,SAMN10815297,176743491,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288457,GSM3578412,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578412,trophoblasts,SRP181926,post-implantation
SRR8483820,RNA-Seq,300,1025396400,PRJNA516921,SAMN10815296,437429466,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288458,GSM3578413,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578413,trophoblasts,SRP181926,post-implantation
SRR8483821,RNA-Seq,300,486511500,PRJNA516921,SAMN10815295,200715566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288459,GSM3578414,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578414,trophoblasts,SRP181926,post-implantation
SRR8483822,RNA-Seq,300,234503700,PRJNA516921,SAMN10815294,97455042,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288460,GSM3578415,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578415,trophoblasts,SRP181926,post-implantation
SRR8483823,RNA-Seq,300,517462200,PRJNA516921,SAMN10815293,211806842,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288461,GSM3578416,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578416,trophoblasts,SRP181926,post-implantation
SRR8483824,RNA-Seq,300,441749100,PRJNA516921,SAMN10815292,184172866,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288462,GSM3578417,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578417,trophoblasts,SRP181926,post-implantation
SRR8483825,RNA-Seq,300,297501600,PRJNA516921,SAMN10815291,122453390,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288463,GSM3578418,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578418,trophoblasts,SRP181926,post-implantation
SRR8483826,RNA-Seq,300,1962195600,PRJNA516921,SAMN10815290,841000935,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288464,GSM3578419,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578419,trophoblasts,SRP181926,post-implantation
SRR8483827,RNA-Seq,300,1205638500,PRJNA516921,SAMN10815289,505608300,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288465,GSM3578420,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578420,trophoblasts,SRP181926,post-implantation
SRR8483828,RNA-Seq,300,2587565700,PRJNA516921,SAMN10815288,1131667602,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288466,GSM3578421,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578421,trophoblasts,SRP181926,post-implantation
SRR8483829,RNA-Seq,300,703867200,PRJNA516921,SAMN10815287,301863796,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288467,GSM3578422,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578422,trophoblasts,SRP181926,post-implantation
SRR8483830,RNA-Seq,300,2329603500,PRJNA516921,SAMN10815134,999633692,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288468,GSM3578423,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578423,trophoblasts,SRP181926,post-implantation
SRR8483831,RNA-Seq,300,1232344800,PRJNA516921,SAMN10815199,513709051,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288469,GSM3578424,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578424,trophoblasts,SRP181926,post-implantation
SRR8483832,RNA-Seq,300,1807913700,PRJNA516921,SAMN10815198,767058046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288470,GSM3578425,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578425,trophoblasts,SRP181926,post-implantation
SRR8483833,RNA-Seq,300,1871928600,PRJNA516921,SAMN10815197,781999088,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288471,GSM3578426,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578426,trophoblasts,SRP181926,post-implantation
SRR8483834,RNA-Seq,300,1665255300,PRJNA516921,SAMN10815196,687325850,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288472,GSM3578427,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578427,trophoblasts,SRP181926,post-implantation
SRR8483835,RNA-Seq,300,1549183800,PRJNA516921,SAMN10815195,652976470,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288473,GSM3578428,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578428,trophoblasts,SRP181926,post-implantation
SRR8483836,RNA-Seq,300,1630986900,PRJNA516921,SAMN10815194,682258922,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288474,GSM3578429,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578429,trophoblasts,SRP181926,post-implantation
SRR8483837,RNA-Seq,300,2939273100,PRJNA516921,SAMN10815193,1231852402,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288475,GSM3578430,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578430,trophoblasts,SRP181926,post-implantation
SRR8483838,RNA-Seq,300,856596300,PRJNA516921,SAMN10815192,351493431,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288476,GSM3578431,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578431,trophoblasts,SRP181926,post-implantation
SRR8483839,RNA-Seq,300,1435165500,PRJNA516921,SAMN10815191,597767451,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288477,GSM3578432,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578432,trophoblasts,SRP181926,post-implantation
SRR8483840,RNA-Seq,300,1453491600,PRJNA516921,SAMN10815190,610972641,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288478,GSM3578433,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578433,trophoblasts,SRP181926,post-implantation
SRR8483841,RNA-Seq,300,2418480300,PRJNA516921,SAMN10815189,1011509086,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288479,GSM3578434,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578434,trophoblasts,SRP181926,post-implantation
SRR8483842,RNA-Seq,300,1939239900,PRJNA516921,SAMN10815188,824225814,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288480,GSM3578435,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578435,trophoblasts,SRP181926,post-implantation
SRR8483843,RNA-Seq,300,2433157800,PRJNA516921,SAMN10815187,1008876117,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288481,GSM3578436,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578436,trophoblasts,SRP181926,post-implantation
SRR8483844,RNA-Seq,300,840980100,PRJNA516921,SAMN10815186,358228134,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288482,GSM3578437,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578437,trophoblasts,SRP181926,post-implantation
SRR8483845,RNA-Seq,300,2018557200,PRJNA516921,SAMN10815185,834973798,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288483,GSM3578438,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578438,trophoblasts,SRP181926,post-implantation
SRR8483846,RNA-Seq,300,553225500,PRJNA516921,SAMN10815184,234925075,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288484,GSM3578439,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578439,trophoblasts,SRP181926,post-implantation
SRR8483847,RNA-Seq,300,1853601300,PRJNA516921,SAMN10815183,771542495,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288485,GSM3578440,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578440,trophoblasts,SRP181926,post-implantation
SRR8483848,RNA-Seq,300,1787107200,PRJNA516921,SAMN10815182,746735740,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288486,GSM3578441,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578441,trophoblasts,SRP181926,post-implantation
SRR8483849,RNA-Seq,300,959052300,PRJNA516921,SAMN10815181,400105663,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288487,GSM3578442,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578442,trophoblasts,SRP181926,post-implantation
SRR8483850,RNA-Seq,300,1090497300,PRJNA516921,SAMN10815180,457646208,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288488,GSM3578443,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578443,trophoblasts,SRP181926,post-implantation
SRR8483851,RNA-Seq,300,1580595000,PRJNA516921,SAMN10815179,670490498,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288489,GSM3578444,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578444,trophoblasts,SRP181926,post-implantation
SRR8483852,RNA-Seq,300,703973700,PRJNA516921,SAMN10815178,299362727,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288490,GSM3578445,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578445,trophoblasts,SRP181926,post-implantation
SRR8483853,RNA-Seq,300,2484924000,PRJNA516921,SAMN10815177,1037399409,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288491,GSM3578446,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578446,trophoblasts,SRP181926,post-implantation
SRR8483854,RNA-Seq,300,1742614800,PRJNA516921,SAMN10815176,721545762,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288492,GSM3578447,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578447,trophoblasts,SRP181926,post-implantation
SRR8483855,RNA-Seq,300,823470900,PRJNA516921,SAMN10815175,348419335,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288493,GSM3578448,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578448,trophoblasts,SRP181926,post-implantation
SRR8483856,RNA-Seq,300,1861236000,PRJNA516921,SAMN10815172,784663565,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288494,GSM3578449,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578449,trophoblasts,SRP181926,post-implantation
SRR8483857,RNA-Seq,300,2289570300,PRJNA516921,SAMN10815163,923882176,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288495,GSM3578450,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578450,trophoblasts,SRP181926,post-implantation
SRR8483858,RNA-Seq,300,1257846000,PRJNA516921,SAMN10815162,527280839,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288496,GSM3578451,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578451,trophoblasts,SRP181926,post-implantation
SRR8483859,RNA-Seq,300,2385250200,PRJNA516921,SAMN10815161,975618584,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288497,GSM3578452,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578452,trophoblasts,SRP181926,post-implantation
SRR8483860,RNA-Seq,300,1524679800,PRJNA516921,SAMN10815160,643417528,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288498,GSM3578453,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578453,trophoblasts,SRP181926,post-implantation
SRR8483861,RNA-Seq,300,1681746900,PRJNA516921,SAMN10815174,708001104,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288499,GSM3578454,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578454,trophoblasts,SRP181926,post-implantation
SRR8483862,RNA-Seq,300,1902488100,PRJNA516921,SAMN10815173,799892865,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288500,GSM3578455,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578455,trophoblasts,SRP181926,post-implantation
SRR8483863,RNA-Seq,300,1790685000,PRJNA516921,SAMN10815159,754981888,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288501,GSM3578456,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578456,trophoblasts,SRP181926,post-implantation
SRR8483864,RNA-Seq,300,878559300,PRJNA516921,SAMN10815158,373566453,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288502,GSM3578457,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578457,trophoblasts,SRP181926,post-implantation
SRR8483865,RNA-Seq,300,1615860600,PRJNA516921,SAMN10815157,679637784,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288503,GSM3578458,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578458,trophoblasts,SRP181926,post-implantation
SRR8483866,RNA-Seq,300,1665890700,PRJNA516921,SAMN10815156,718340424,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288504,GSM3578459,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578459,trophoblasts,SRP181926,post-implantation
SRR8483867,RNA-Seq,300,2234581500,PRJNA516921,SAMN10815155,953793158,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288505,GSM3578460,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578460,trophoblasts,SRP181926,post-implantation
SRR8483868,RNA-Seq,300,1609728000,PRJNA516921,SAMN10815154,683791731,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288506,GSM3578461,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578461,trophoblasts,SRP181926,post-implantation
SRR8483869,RNA-Seq,300,896892900,PRJNA516921,SAMN10815153,385072722,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288507,GSM3578462,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578462,trophoblasts,SRP181926,post-implantation
SRR8483870,RNA-Seq,300,2327733300,PRJNA516921,SAMN10815152,997344988,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288508,GSM3578463,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578463,trophoblasts,SRP181926,post-implantation
SRR8483871,RNA-Seq,300,2163660000,PRJNA516921,SAMN10815151,933715924,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288509,GSM3578464,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578464,trophoblasts,SRP181926,post-implantation
SRR8483872,RNA-Seq,300,889580400,PRJNA516921,SAMN10815150,367431992,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288510,GSM3578465,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578465,trophoblasts,SRP181926,post-implantation
SRR8483873,RNA-Seq,300,1239539100,PRJNA516921,SAMN10815149,528770438,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288511,GSM3578466,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578466,trophoblasts,SRP181926,post-implantation
SRR8483874,RNA-Seq,300,1198304700,PRJNA516921,SAMN10815148,512957726,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288512,GSM3578467,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578467,trophoblasts,SRP181926,post-implantation
SRR8483875,RNA-Seq,300,1307511000,PRJNA516921,SAMN10815147,553679148,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288513,GSM3578468,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578468,trophoblasts,SRP181926,post-implantation
SRR8483876,RNA-Seq,300,1231679100,PRJNA516921,SAMN10815146,515421859,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288514,GSM3578469,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578469,trophoblasts,SRP181926,post-implantation
SRR8483877,RNA-Seq,300,945658200,PRJNA516921,SAMN10815145,395301556,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288515,GSM3578470,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578470,trophoblasts,SRP181926,post-implantation
SRR8483878,RNA-Seq,300,795176100,PRJNA516921,SAMN10815144,343215042,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288516,GSM3578471,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578471,trophoblasts,SRP181926,post-implantation
SRR8483879,RNA-Seq,300,2373944700,PRJNA516921,SAMN10815143,1024806022,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day10,SRX5288517,GSM3578472,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578472,trophoblasts,SRP181926,post-implantation
