Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,cell_ID,Cell_Line,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Time_point,Treatment
SRR12863707,OTHER,74,32379218,PRJNA603321,SAMN16505519,12851928,1,VZA01803.H21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328679,GSM4843855,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843855,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863709,OTHER,74,49978194,PRJNA603321,SAMN16505484,20004696,1,VZA01803.H23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328681,GSM4843857,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843857,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863711,OTHER,74,20073610,PRJNA603321,SAMN16505482,7991445,1,VZA01803.I01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328683,GSM4843859,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843859,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863714,OTHER,74,32639180,PRJNA603321,SAMN16505479,12690837,1,VZA01803.I04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326977,GSM4843862,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843862,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863715,OTHER,74,8961326,PRJNA603321,SAMN16505478,3579966,1,VZA01803.I05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326978,GSM4843863,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843863,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863717,OTHER,74,24003750,PRJNA603321,SAMN16505476,9491829,1,VZA01803.I07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326980,GSM4843865,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843865,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863719,OTHER,74,9883514,PRJNA603321,SAMN16505473,3950121,1,VZA01803.I09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326982,GSM4843867,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843867,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863721,OTHER,74,9837486,PRJNA603321,SAMN16505471,3898342,1,VZA01803.I11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326984,GSM4843869,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843869,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863722,OTHER,74,10876742,PRJNA603321,SAMN16505470,4360705,1,VZA01803.I12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326985,GSM4843870,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843870,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863724,OTHER,74,30910614,PRJNA603321,SAMN16505468,12165514,1,VZA01803.I14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326987,GSM4843872,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843872,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863727,OTHER,74,34054430,PRJNA603321,SAMN16505465,13375290,1,VZA01803.I17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326990,GSM4843875,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843875,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863728,OTHER,74,34232326,PRJNA603321,SAMN16505464,13440160,1,VZA01803.I18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326991,GSM4843876,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843876,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863730,OTHER,74,26734276,PRJNA603321,SAMN16505462,10529194,1,VZA01803.I20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326993,GSM4843878,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843878,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863731,OTHER,74,22020180,PRJNA603321,SAMN16505461,8682291,1,VZA01803.I21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326994,GSM4843879,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843879,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863733,OTHER,74,43978644,PRJNA603321,SAMN16505459,17441368,1,VZA01803.I23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326996,GSM4843881,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843881,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863735,OTHER,74,36724868,PRJNA603321,SAMN16505457,14461976,1,VZA01803.J01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326998,GSM4843883,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843883,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863737,OTHER,74,13310972,PRJNA603321,SAMN16505507,5275433,1,VZA01803.J03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327000,GSM4843885,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843885,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863739,OTHER,74,7917482,PRJNA603321,SAMN16505408,3177635,1,VZA01803.J05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331396,GSM4843887,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843887,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863740,OTHER,74,23453190,PRJNA603321,SAMN16505407,9268504,1,VZA01803.J06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331397,GSM4843888,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843888,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863742,OTHER,74,23600968,PRJNA603321,SAMN16505405,9299830,1,VZA01803.J08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331399,GSM4843890,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843890,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863744,OTHER,74,21968676,PRJNA603321,SAMN16505454,8717916,1,VZA01803.J10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331401,GSM4843892,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843892,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863746,OTHER,74,10825164,PRJNA603321,SAMN16505452,4341969,1,VZA01803.J12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331403,GSM4843894,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843894,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863747,OTHER,74,27331826,PRJNA603321,SAMN16505451,10805388,1,VZA01803.J13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331404,GSM4843895,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843895,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863748,OTHER,74,24223160,PRJNA603321,SAMN16505450,9561736,1,VZA01803.J14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9331405,GSM4843896,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4843896,DNTR-seq DNA library,SRP245376,96h,X-ray 3Gy
SRR12863750,RNA-Seq,74,35853148,PRJNA603321,SAMN16498819,13247452,1,VZA01701.A13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330039,GSM4839253,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839253,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863753,RNA-Seq,74,42485842,PRJNA603321,SAMN16498816,15757852,1,VZA01701.A16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330042,GSM4839256,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839256,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863755,RNA-Seq,74,37194250,PRJNA603321,SAMN16498814,13823069,1,VZA01701.A18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330044,GSM4839258,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839258,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863758,RNA-Seq,74,46230094,PRJNA603321,SAMN16498851,17155394,1,VZA01701.A21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330047,GSM4839261,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839261,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863761,RNA-Seq,74,40751874,PRJNA603321,SAMN16498848,15192181,1,VZA01701.A24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330050,GSM4839264,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839264,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863763,RNA-Seq,74,20921798,PRJNA603321,SAMN16498846,7826422,1,VZA01701.B02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326809,GSM4839266,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839266,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863765,RNA-Seq,74,24363464,PRJNA603321,SAMN16498844,9089098,1,VZA01701.B04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326811,GSM4839268,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839268,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863766,RNA-Seq,74,29320280,PRJNA603321,SAMN16498843,10956377,1,VZA01701.B05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326812,GSM4839269,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839269,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863768,RNA-Seq,74,29040486,PRJNA603321,SAMN16498841,10862399,1,VZA01701.B07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326814,GSM4839271,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839271,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863771,RNA-Seq,74,40592256,PRJNA603321,SAMN16498762,15119043,1,VZA01701.B10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326817,GSM4839274,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839274,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863773,RNA-Seq,74,28688246,PRJNA603321,SAMN16498760,10703645,1,VZA01701.B12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326819,GSM4839276,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839276,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863775,RNA-Seq,74,46958476,PRJNA603321,SAMN16498758,17471473,1,VZA01701.B14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326821,GSM4839278,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839278,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863778,RNA-Seq,74,40522252,PRJNA603321,SAMN16498755,15158916,1,VZA01701.B17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326824,GSM4839281,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839281,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863781,RNA-Seq,74,54998798,PRJNA603321,SAMN16498749,20444731,1,VZA01701.B20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326827,GSM4839284,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839284,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863782,RNA-Seq,74,44130196,PRJNA603321,SAMN16498748,16448384,1,VZA01701.B21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326828,GSM4839285,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839285,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863784,RNA-Seq,74,42478886,PRJNA603321,SAMN16498744,15953615,1,VZA01701.B23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326830,GSM4839287,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839287,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863785,RNA-Seq,74,40682832,PRJNA603321,SAMN16498743,15179629,1,VZA01701.B24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326831,GSM4839288,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839288,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863786,RNA-Seq,74,13298022,PRJNA603321,SAMN16498741,5033238,1,VZA01701.C01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327532,GSM4839289,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839289,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863789,RNA-Seq,74,25879428,PRJNA603321,SAMN16498787,9682240,1,VZA01701.C04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327535,GSM4839292,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839292,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863791,RNA-Seq,74,41562174,PRJNA603321,SAMN16498784,15455617,1,VZA01701.C06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327537,GSM4839294,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839294,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863792,RNA-Seq,74,39007250,PRJNA603321,SAMN16498782,14545737,1,VZA01701.C07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327538,GSM4839295,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839295,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863793,RNA-Seq,74,20632532,PRJNA603321,SAMN16498780,7738690,1,VZA01701.C08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327539,GSM4839296,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839296,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863795,RNA-Seq,74,2081768,PRJNA603321,SAMN16498776,882509,1,VZA01701.C10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327541,GSM4839298,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839298,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863797,RNA-Seq,74,34489846,PRJNA603321,SAMN16498773,12864223,1,VZA01701.C12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327543,GSM4839300,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839300,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863800,RNA-Seq,74,37528360,PRJNA603321,SAMN16498771,14003439,1,VZA01701.C15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327546,GSM4839303,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839303,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863802,RNA-Seq,74,41791500,PRJNA603321,SAMN16498890,15595423,1,VZA01701.C17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327548,GSM4839305,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839305,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863803,RNA-Seq,74,30123772,PRJNA603321,SAMN16498887,11207805,1,VZA01701.C18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327549,GSM4839306,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839306,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863805,RNA-Seq,74,45650674,PRJNA603321,SAMN16498885,16934927,1,VZA01701.C20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327551,GSM4839308,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839308,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863808,RNA-Seq,74,31003188,PRJNA603321,SAMN16498882,11607077,1,VZA01701.C23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327554,GSM4839311,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839311,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863810,RNA-Seq,74,17393108,PRJNA603321,SAMN16498880,6545826,1,VZA01701.D01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328254,GSM4839313,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839313,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863812,RNA-Seq,74,42847184,PRJNA603321,SAMN16498878,15864464,1,VZA01701.D03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328256,GSM4839315,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839315,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863813,RNA-Seq,74,27031682,PRJNA603321,SAMN16498877,10039520,1,VZA01701.D04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328257,GSM4839316,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839316,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863816,RNA-Seq,74,33647504,PRJNA603321,SAMN16498874,12502586,1,VZA01701.D07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328260,GSM4839319,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839319,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863818,RNA-Seq,74,41526802,PRJNA603321,SAMN16498909,15458343,1,VZA01701.D09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328262,GSM4839321,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839321,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863820,RNA-Seq,74,35893404,PRJNA603321,SAMN16498907,13339892,1,VZA01701.D11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328264,GSM4839323,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839323,DNTR-seq mRNA,SRP245376,48h,X-ray 5Gy
SRR12863823,RNA-Seq,74,45134154,PRJNA603321,SAMN16498904,16719913,1,VZA01701.D14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328267,GSM4839326,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839326,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
SRR12863825,RNA-Seq,74,31402640,PRJNA603321,SAMN16498902,11653858,1,VZA01701.D16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328269,GSM4839328,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839328,DNTR-seq mRNA,SRP245376,48h,X-ray 3Gy
